text,created_at,id_str
Ever since the passage of the Super Predator Crime Bill pushed hard by @JoeBiden together with Bill and Crooked Hillary Clinton which inflicted great pain on many but especially the African American Community Democrats have tried and failed to pass Criminal Justice Reform...,06-26-2019 23:46:04,1144029089465958401
....and all of the others who have leaked lied and did so many other terrible things? How is it even possible that these people are not being brought forward? Because it is a Rigged Democrat Con Game and the Fake and Corrupt Media loves every minute of it!,06-26-2019 22:47:43,1144014405715161088
....No Collusion No Obstruction! Robert Mueller said he was done after his last 9 minute news conference as later corrected. Now the Dems want to  give it another try. Does it ever end?,06-26-2019 21:46:46,1143999067300610048
....in our Country’s history and the poverty index is also best number EVER) leagues and teams love coming to the White House. I am a big fan of the American Team and Women’s Soccer but Megan should WIN first before she TALKS! Finish the job! We haven’t yet....,06-26-2019 14:42:38,1143892328236687361
....invited Megan or the team but I am now inviting the TEAM win or lose. Megan should never disrespect our Country the White House or our Flag especially since so much has been done for her &amp; the team. Be proud of the Flag that you wear. The USA is doing GREAT!,06-26-2019 14:42:38,1143892329582997505
....invited Megan or the team but I am now inviting the TEAM win or lose. Megan should never disrespect our Country the White House or our Flag especially since so much has been done for her &amp; the team. Be proud of the Flag that you wear. The USA is doing GREAT!,06-26-2019 14:27:58,1143888638004125696
....in our Country’s history and the poverty index is also best number EVER) leagues and teams love coming to the White House. I am a big fan of the American Team and Women’s Soccer but Megan should WIN first before she TALKS! Finish the job! We haven’t yet....,06-26-2019 14:27:56,1143888632027189248
Too bad the Dems in Congress won’t do anything at all about Border Security. They want Open Borders which means crime. But we are getting it done including building the Wall! More people than ever before are coming because the USA Economy is so good the best in history.,06-26-2019 11:01:04,1143836568513392641
RT @EricTrump: I hope everyone reads and watches this video to see the corruption of big tech. ⁦@Google⁩ should be absolutely ashamed. Un…,06-26-2019 10:45:10,1143832567851995137
Iran leadership doesn’t understand the words “nice” or “compassion” they never have. Sadly the thing they do understand is Strength and Power and the USA is by far the most powerful Military Force in the world with 1.5 Trillion Dollars invested over the last two years alone..,06-25-2019 14:42:29,1143529903238893568
RT @IvankaTrump: “The Trump administration served as a catalyst for perhaps the largest criminal justice public-private-partnership ever as…,06-24-2019 11:06:10,1143113078084702209
When our Country had no debt and built everything from Highways to the Military with CASH we had a big system of Tariffs. Now we allow other countries to steal our wealth treasure and jobs - But no more! The USA is doing great with unlimited upside into the future!,06-23-2019 14:46:46,1142806204898582528
I want to give the Democrats every last chance to quickly negotiate simple changes to Asylum and Loopholes. This will fix the Southern Border together with the help that Mexico is now giving us. Probably won’t happen but worth a try. Two weeks and big Deportation begins!,06-23-2019 12:13:26,1142767618086133761
I never called the strike against Iran “BACK” as people are incorrectly reporting I just stopped it from going forward at this time!,06-22-2019 22:58:10,1142567481124503552
....proportionate to shooting down an unmanned drone. I am in no hurry our Military is rebuilt new  and ready to go by far the best in the world. Sanctions are biting &amp; more added last night. Iran can NEVER have Nuclear Weapons not against the USA and not against the WORLD!,06-21-2019 13:03:18,1142055392488374272
So sad that the Democrats are putting wonderful Hope Hicks through hell for 3 years now after total exoneration by Robert Mueller &amp; the Mueller Report. They were unhappy with result so they want a Do Over. Very unfair &amp; costly to her. Will it ever end? Why aren’t they.......,06-19-2019 19:48:02,1141432472602927108
Don’t ever forget - this election is about YOU. It is about YOUR family YOUR future &amp; the fate of YOUR COUNTRY. We begin our campaign with the best record the best results the best agenda &amp; the only positive VISION for our Country’s future! #Trump2020 https://t.co/Vmu28hKQh6,06-19-2019 02:13:11,1141167008739971072
The Fake News doesn’t report it but Republican enthusiasm is at an all time   high. Look what is going on in Orlando Florida right now! People have never seen anything like it (unless you play a guitar). Going to be wild - See you later!,06-18-2019 11:30:23,1140944847039324160
Wow!  The State Department said it has identified 30 Security Incidents involving current or former employees and their handling of Crooked Hillary Clinton’s Emails. @FoxNews  This is really big. Never admitted before. Highly Classified Material. Will the Dems investigate this?,06-18-2019 04:51:18,1140844412127326208
Big Rally tomorrow night in Orlando Florida looks to be setting records. We are building large movie screens outside to take care of everybody. Over 100000 requests. Our Country is doing great far beyond what the haters &amp; losers thought possible - and it will only get better!,06-17-2019 12:00:45,1140590099870171137
......If Republicans ever did that to the Democrats there would be all hell to pay. It would be a scandal like no other!,06-16-2019 20:36:12,1140357430095810560
.....news is that at the end of 6 years after America has been made GREAT again and I leave the beautiful White House (do you think the people would demand that I stay longer? KEEP AMERICA GREAT) both of these horrible papers will quickly go out of business &amp; be forever gone!,06-16-2019 13:39:22,1140252529428717568
....More and more states want to do this but their governors and leaders don’t have the courage to do so. The politics will soon mandate however because people from California &amp; all over the land are demanding that Sanctuary Cities be GONE. No illegals Drugs or Trafficking!,06-16-2019 04:51:05,1140119581983481856
.....ALSO NOT TRUE! Anything goes with our Corrupt News Media today. They will do or say whatever it takes with not even the slightest thought of consequence! These are true cowards and without doubt THE ENEMY OF THE PEOPLE!,06-16-2019 01:15:24,1140065304019644427
I enjoyed my interview with @GStephanopoulos on @ABC. So funny to watch the Fake News Media try to dissect &amp; distort every word in as negative a way as possible. It will be aired on Sunday night at 8:00 P.M. and is called “President Trump: 30 Hours” (which is somewhat....,06-16-2019 00:51:19,1140059243518865408
I enjoyed my interview with @GStephanopoulos on @abcnews. So funny to watch the Fake News Media try to dissect &amp; distort every word in as negative a way as possible. It will be aired on Sunday night at 8:00 P.M. and is called “President Trump: 30 Hours” (which is somewhat....,06-16-2019 00:30:07,1140053908770971648
